lable	test1_a
0	假发可以做到这样吗
1	就我的经验来看，喜欢在马路搭讪女孩要微信的都不是啥正常人，而且基本天天搭讪各种女生，不知道为啥把被搭讪作为指标来评价女生
0	按朋友说感觉我是被人追爆的那种，实际上连个认识的异性的机会都没有
1	应该让你早点喝
1	这男的好搞幽
1	想要无糖+1
1	有没有可能是眼睛画太凶了，不要打我，只是诚实
1	我600分，自己给自己出了100分的附加题
1	中国的地震带离咱最近的是唐山那边
1	好搞笑感觉是你会说的话
1	结过婚生过孩子的我在这里劝大家：没事没必要结逼婚
1	不想参加一个去外地的一个月的培训，但一直被大领导洗脑，主管和大领导说你听他这咳咳咔咔的咳嗽，肯定肺炎了，我说没有啊，主管赶紧冲我眨眼。我说这不是没去医院嘛，去医院一拍准得确诊。逃过一劫
0	所以说吹这么干净是为了假装自己有车库么？
1	我说看着题目这么眼熟原来是333
0	住院前我妈：你不结婚我跟你爸都走了你在这个世界上就没有亲人了，你老了咋办啊？住院后我妈：以后我再也不催你找对象了，你爱结婚就结，不想结婚生孩子我也不管了。还没出院，我妈：这回好了赶紧找对象啊
1	宝子，山西啥时候开始下的雪呀
1	看人吧，如果是随便玩玩的会搭讪呗
1	南方是雪冻在车上
0	这期是广告吗
1	他一直在破防，笑死我了这男的
1	小的时候喝觉得酸，现在喝觉得好甜
1	一定是答案错了
1	我的最爱，身边人都说好酸，我夏天一天能炫两瓶
1	我一般连错三个就要开始拿出黑笔改了
0	他好恶心离远远的
1	这就像我和我朋友说的一样：这试卷盗版的吧，答案那么多错
1	谁能想到吹开是帕美哈哈哈哈
1	热牛奶8元货架上的常温牛奶更便宜店员说可以帮忙加热常温牛奶加热完就成热牛奶了省几块钱
1	地面像波浪一样
1	真好这个家伙什，我今天拿刮板刮了一个小时
1	适合天天低血糖人的小饭量人，我贼爱喝西柚味，之前以为上面写的相当于多少多少以为是夸张宣传没想到真的难道我越来越白也跟爱喝这个有关
0	我这种听不懂暗示的好吃亏
1	突然想到做四维的时候那个医生说小孩鼻子小小的像妈妈
0	那个男的最后破防了
1	吓死我了，我以为他问她借钱
1	糖太多了！！
1	维真的好好喝，维片也很好含
1	水溶兑冰镇的白花蛇草水巨巨巨巨好喝！
1	美女。。你来爱一下我算了。。我也想学一下你回人小技巧，怎么说，感觉又冷静又理智又会说话，根本没把他放眼里所以没骂人让我觉得你真的好酷
1	好像穿越银河只为了奔赴一个不知尽头的远方
1	有可能他把全班女生都加了一遍。
1	我觉得太酸了点
0	刚开始我觉得还好，只是一个和你开玩笑的搞笑男，直到我看到后面他说什么“从前喜欢你现在没有了”“你对我一点意思都没有”“我女朋友的腿比你更长更白”的时候我觉得不舒服且不对劲了。
1	果然是哲學人
1	虽然像商业互吹但是你也好美啊哈哈哈
1	有点好笑又可怜是怎么回事
0	这么缺安全感吗？
0	没听他说吗，他暗恋的是人吗？是又白又长的大长腿
1	我也没啥感情线，母单这么多年感觉挺好。最烦就是喜欢我又不说，搞得我也不好直接拒绝。还不如喜欢了告白→拒绝→
1	雪真的好好看
0	这种车值得用这个
1	过于好笑谢谢美女我收藏了
0	再也不想看了
1	我觉得的看搭讪的人的质量，如果搭讪你的帅哥不少说明你是美的，如果全是一般的男的，就很说明问题了
1	等待甜甜的恋爱
1	公交司机那个我真的是理解成先上来再想办法慢慢付
1	我直接拉到最下面
1	兄弟，你成绩不好，可以试试这个办法
1	哈哈哈哈他有机会让你回就是你最大的仁慈了
1	这头发感觉顶我半个月工资了
1	难道他真的是天才
1	高职高考上岸
1	怀孕时候口腔溃疡，不能吃药，去超市买了三瓶…
1	天哪，我看评论区已经看了好久
1	到时候他又该自称舔狗沸羊羊了♂自我高超有一手的
1	真正的美女不需要通过被搭讪的数量来证明
1	都过来浪漫一下
1	后面完完全全诠释破防了
1	本来大多数正常人都不会在街上随意搭讪完全的陌生人啊，男女都一样。
1	颜值一般。就不献丑了
1	杨幂都会被要微信呢
1	和这种你还能聊这么多啊……是我早闭麦了浪费时间……
0	故意遮挡号牌
0	看着桌上的康复新液沉默了
0	如果想扣你，他不得让你托运补钱吗，不会把登记牌给你还让你去旁边啊
1	它就是农夫山泉的哈哈哈
1	这不是蝙蝠侠的老对手嘛
1	有种穿越时空的感觉
1	我们办事要本人签字都说句签好字再拿过来你能听懂就听懂听不懂我也没辙
1	神金这种人能交得到
1	一般那种很久没联系以前也不怎么亲密的突然来联系就应该是找不到对象，然后想起来你这么个人，觉得你好下手
1	笑死，姐妹你好会讲我看得真的很爽！
0	给我吹一个霸道！！！我要霸道！！！
1	不要告诉我你看完了
1	但是小震不用跑大震跑不了这是事实啊，我家就是四川的，当时大部分死掉的都是因为慌乱跑出去的，掉下去的被砸死的，所以后面不管是什么学校都宣传的就近躲避原则，大震跑出去除非我外面四五百米都很空旷不然更危险
0	我们也是，生之前先签单子说不能给红包
1	哇，教科书一般的破防
1	连着熬夜好几天写几千字的乐子被我找到了
1	孕吐靠他活着
1	你怎么不吹完！
1	姐妹最后两句话怼的太有境界了哈哈哈
1	哈哈哈哈太典了
0	所以我说，是这个社会的问题来的
0	有些东西一辈子也学不来
1	我下意识拉到了结尾看
1	放弃对抗了，爱咋咋爱说说，又不能按着我头捆着我去亲戚么不见（本来也不熟）。
1	水溶100真的很绝每个味道配伏特加都嘎嘎好喝
1	“我要是对你抱有过一点心思我就去死。”哈哈哈，这句话笑死我了
1	我就知道还好我先拉到最底下了
1	我觉得报喝
1	我巨爱喝这个
1	笑死我了这男的
1	你内核好强大向你学习
1	我也才知道诶可怕
1	哈哈哈，我今天也刷到了
1	我爸去世之后他车子的绿本也找不着了，我去补办说要先去公证去公证，后来我妈去，遇见那个交警队办事的民警，他直接说你就说人在外地回不来，然后10块钱就补办了啥也不要
1	冷知识农夫山泉旗下所有产品都是智商税根本不喝这个品牌的任何东西
0	有时候庆幸自己长得丑性格比较震撼不然被这些人喜欢上真的是太丢脸了
1	呜呜我是笨蛋里面有几个我看了几遍才看懂你别骂我
1	，老子还以为你喜欢玩捆绑
1	妈的昨天才上当今天又点开了
1	难道他真的是天才
0	各位！以前的男同学多年不联系，突然加你表明他喜欢你的！
1	原来改答案是这样改的，学会了～
0	我也拍过类似视频
1	真的！太爽了！！句句击到要害！
1	买个气泵配合气枪。就是气泵补气的声音很大吹力足够
1	他破防了，好好笑
1	疫情期间很多事情违反人性
1	我觉得是的！一开始谈恋爱的时候想骂人，无论如何都只会说委婉话。不过一年后就可以灵活张口了，想骂啥就骂啥
1	口腔溃疡真的能！
1	不知道从何处说起，我是南方人，身高才171，长相上来说我挺有亲和力的
1	你好，可以给模版吗？马上婚礼了，很喜欢这款
1	俺也！最酸最好喝不腻
0	这个特别真实，表面上是喜欢你，实际他只喜欢他自己，能同时和好多人聊天暧昧，看谁上头就和谁在一起
0	你也觉得我很幽默啊？
1	答案：姐妹你清高
0	懂了，这就去把头发做成别人高攀不起的样子
0	过于实诚就是蠢
1	只在北方看到过一次很小的雪，什么时候才能见到这样的亮晶晶的雪
1	希望明天可以找到工作吧，因为家里奶奶生病，今天刚满19岁，一个人退学出来打工，现在连钱都被中介坑了，一个人呆在路边好迷茫啊，饿了一天，想许愿吃顿炸鸡，不过我不会后悔，因为家里只有奶奶一个亲人了，不能再失去她了。
0	后来呢她拿到学位证了吗
1	很好，每天一瓶
1	真的看笑了，姐妹你很照顾网友的乳腺
1	这个方法好快学！
1	我就说我怎么错那么多原来是答案错了吼吼吼吼
1	笑吐了我最近天天刷到这种
0	你为啥回这么多你也好奇怪，直接删除拉黑就好了
1	好搞笑这男的
1	一个疑问，会不会蹦脸上，是不是挺疼的？
1	难道她真是天才
1	我也不懂为什么男生就是会莫名其妙突然间这样子讲话也不熟日常不亲近就很突然我十分不理解每次面对这样的对话我都十分懵逼不说的还以为国家分配了对象那兴奋劲儿不需要任何过程直接上赶着表白就谈对象了？无语死
1	七道题你就对了仨
1	北方的雪果然不会化成水，吹起来像面粉一样
1	梦，梦中情发
1	一把帅气一些的，有钱一些的还是敢上去搭讪吧，毕竟他们平时玩的也是这样
1	哇毫米！！！
1	没有人觉得这太甜了吗，比农夫山泉的另一款维生素饮料还甜
1	那个卖西瓜的啊不那个买西瓜的知道吧，就那个骑小电驴问这瓜保熟的那个，扮成他
1	这答案行不行啊，错这么多，能不能退款
1	新身份证好像只能到期两个月之前拍？工作人员暗示过我可以假装掉了来补但当时我没听懂，
0	怼了，但是没说脏话，小红书吞我评，有的发不出去
0	这视角像是射击游戏
1	真的，电话咨询最经常说的就是“原则上不行”，但是得到的都是“那麻烦你通融下嘛”。。救命有录音的啊
1	我去好喜欢你说话的方式，而且很赞同那句
1	乳腺通了，这姐妹好牛逼
1	你的嘴借我用用
1	已经看过了，以后带糖的就喝这个了
1	那不知道密码，有身份证银行卡的情况下怎么取
1	原来这才是真正的改答案
1	我妈也这样，尽管周围结婚的都过的不好，就连她自己都过的很辛苦，她还是想方设法劝我结婚
1	我就属于不太会被男的搭讪的有人说我看起来气场拒人千里之外也有说我看着有压迫感男的会看我但敢搭讪的不多被女孩搭讪更多挺好的本来我也不喜欢跟陌生人说话就算男的跟我要微信95%以上我都说“不行”女孩一般都直接给了哈哈
1	居然还有地方下雪？
1	头晕恶心喝它好使，亲试有效
1	怎么拍的这么清晰
1	我也喜欢拍雨
1	08年地震，我外婆那边有个村刚好吃满月酒，然后地裂开和上，一个村没了……
0	惹不起的感觉
0	原来小红书都是30
0	没电了哈哈。笑话你一辈子
1	愿所有人幸福
1	上网能学到很多东西
1	我要是年轻又有我现在的钱。我就专搭这种
1	我也是让家属回去睡觉了，结果不到两个小时紧急上产床。护士给我老公打电话大骂一顿，人来到跟前又被爽一顿。倒不是要红包，主要是“这你也睡得着？”
0	人家的受众群体本来就不是那些普信男
1	是啊，男生喜欢找看起来好掌控的女生，我爸亲口说的
1	笑死了哈哈哈啊哈哈，以后就这样改作业
1	真的条件好也没什么，只是一般条件越不好越爱装
1	搞外贸最需要学英语了
0	熟人不用暗示，直接帮忙打了两三本
0	水鬼就喜欢把人往河里拖，
0	:是的，我很不待见你
1	我刚上班那会也傻，有次穿了个毛衣领口有点大，我领导问我不冷吗露着大脖子，我说不冷啊。很久之后看照片才发现那衣服不是很得体天天的蠢死了
1	想到了语文书上的琥珀，里面有捕捉苍蝇的那个
1	姐妹，建议把相册啥的都隐藏
0	这是偷拍吗？
